ID_REF	VALUE
7892501	5.269093392
7892502	5.170936977
7892503	4.759301796
7892504	8.910698036
7892505	2.527590053
7892506	4.819833233
7892507	5.3341823580000005
7892508	5.808975783999999
7892509	11.35908479
7892510	4.687022761000001
7892511	3.215223051
7892512	6.621877117
7892513	3.6192757230000003
7892514	9.692744682999999
7892515	8.230741272000001
7892516	5.334878573999999
7892517	6.055970887999999
7892518	2.814967487
7892519	5.168036058999999
7892520	8.857873357999999
7892521	6.774984184
7892522	7.4511458170000004
7892524	6.396604132999999
7892525	6.384445877
7892526	6.069520965
7892527	9.574446601
7892528	2.162762855
7892529	5.262531257
7892530	11.79160184
7892531	6.693624805
7892532	2.917219789
7892533	6.842902447999999
7892534	4.072017963
7892535	5.99229709
7892537	3.4787775
7892538	4.976687715
7892539	3.034968299
7892540	6.789379162
7892541	9.983283392999999
7892542	7.646348569
7892543	4.942620322
7892544	3.841776815
7892545	6.14699209
7892547	3.12621425
7892548	6.024530532000001
7892549	7.401188746
7892550	7.6541034020000005
7892551	9.990814482000001
7892552	5.9984175639999995
7892553	6.84589461
7892554	4.198168008000001
7892555	6.659561139
7892556	13.07898133
7892557	2.346037623
7892558	4.823519777
7892559	5.965245518
7892560	5.49989747
7892561	9.111802034
7892562	8.956032983
7892563	6.2334649429999995
7892564	10.58621735
7892565	7.248061702999999
7892566	2.865843883
7892567	5.273556494
7892568	10.70380374
7892569	7.502079441
7892570	7.697892025
7892571	2.439244678
7892572	7.0775625810000005
7892573	5.427131413
7892574	10.63178676
7892575	6.986566025
7892576	6.125094828
7892577	3.192211143
7892578	3.843443769
7892579	9.755745849
7892580	4.304858563
7892581	5.937821874
7892582	3.450165338
7892583	4.433877005
7892584	4.1849098730000005
7892585	3.45795189
7892586	3.3087109480000003
7892587	6.443117064
7892588	2.257374536
7892589	5.918765176
7892590	3.479295164
7892591	4.1877413
7892592	5.817776302
7892593	4.202656438
7892594	4.072235421999999
7892595	4.857394219
7892596	4.7162137280000005
7892597	5.117426946
7892598	10.51244826
7892599	10.36804359
7892600	4.077791551000001
7892602	2.264356937
7892603	3.766098902
7892604	3.923387051
7892605	7.108835504
7892606	11.78208901
7892608	8.626761466
7892609	2.865843883
7892610	8.012914
7892611	2.439244678
7892612	3.392340462
7892613	9.359005616000001
7892614	4.140518642
7892615	4.431771394
7892616	1.95881183
7892617	11.81940698
7892618	7.151246979
7892619	5.193097622
7892620	10.4160453
7892621	12.49783523
7892622	10.40528456
7892623	9.69000947
7892624	3.639157307
7892625	6.200946012
7892626	4.522662404
7892627	7.282047222
7892628	9.826086477
7892629	4.248430917
7892630	9.459357399
7892631	2.267441672
7892632	4.253597991
7892633	7.040897586
7892634	8.537518372000001
7892635	8.33297975
7892636	7.737530257
7892637	6.622073121000001
7892638	2.614443172
7892639	8.288213198
7892641	5.771520483
7892642	9.345745351
7892643	10.39433061
7892644	10.32273551
7892645	2.3326728130000003
7892646	2.427190621
7892647	5.3404648969999995
7892648	9.253852192
7892649	4.431448608999999
7892650	12.30086547
7892651	3.3727012210000002
7892652	11.72415599
7892653	4.074501612
7892654	8.232439735
7892655	4.534447662
7892656	4.185987575
7892657	2.264356937
7892658	2.531309106
7892659	2.439244678
7892660	2.141471454
7892661	10.51081308
7892662	8.008763269
7892663	11.99724861
7892664	5.6741801039999995
7892665	5.920628183
7892666	3.639157307
7892667	9.418335352
7892668	10.27569932
7892669	6.385323241
7892670	8.808296279
7892671	4.148407255
7892672	4.009953394
7892673	6.006240545
7892674	7.774439226
7892675	4.683346177
7892676	4.3807253
7892677	9.934192943
7892678	7.273250091
7892679	4.434970986000001
7892680	8.597183753
7892681	6.356517377
7892682	4.758481923
7892683	5.656993569
7892684	8.228032869
7892685	4.8673771530000005
7892686	7.085054277
7892687	5.86300493
7892688	7.929328397000001
7892689	4.012754033999999
7892690	4.668841662
7892691	2.339052955
7892692	7.399412552
7892693	6.4773874320000004
7892694	6.08417639
7892695	4.6239095830000005
7892696	6.402262519
7892697	6.384445877
7892699	7.583697207
7892700	4.933770238999999
7892701	10.28831483
7892702	7.094637672
7892703	7.667640936000001
7892704	12.67929493
7892705	5.373423546000001
7892706	6.2937729739999995
7892707	9.763235492
7892708	4.715369719
7892709	4.308981381000001
7892710	4.5255770889999996
7892711	7.252330197
7892712	7.922014167
7892713	9.206967778
7892714	4.198168008000001
7892715	3.717874555
7892716	5.599928182
7892717	5.816962152
7892718	3.190144589
7892719	9.048852707
7892720	8.432508821
7892721	9.54366682
7892722	2.2180436930000003
7892723	2.906650313
7892724	6.482784418
7892725	4.053856448
7892726	5.446179237000001
7892727	5.227386459
7892728	3.9247378110000004
7892729	4.367216119
7892730	3.842726818
7892731	5.53345748
7892732	6.464555102
7892733	5.446587178
7892734	6.581767225
7892735	3.9203292469999997
7892736	4.380175458
7892737	3.275053872
7892738	6.964686045
7892739	4.304858563
7892740	3.9667731839999996
7892741	4.634681935
7892742	9.573571552
7892743	2.181299305
7892744	4.349564898
7892745	9.652730529
7892746	2.417641604
7892747	7.799590302
7892748	9.46241665
7892749	5.426813812000001
7892750	4.470090594
7892751	7.2485482260000005
7892752	3.0087178580000002
7892753	12.54248676
7892754	4.62059035
7892755	3.454578338
7892757	8.442747164
7892758	3.918798199
7892759	6.847139996
7892760	4.383349759
7892761	5.450046396
7892762	10.79179336
7892763	7.611571474
7892764	9.732061815
7892765	9.542007793
