ID_REF	VALUE
7892501	5.540392615
7892502	6.434640795
7892503	4.212418568
7892504	8.913027267999999
7892505	2.857718823
7892506	5.349302791
7892507	4.5026860189999995
7892508	5.4685311489999995
7892509	11.57423745
7892510	6.174392524
7892511	3.7489587560000004
7892512	7.95496554
7892513	2.981636837
7892514	9.979852419
7892515	8.455283262
7892516	6.1802748670000005
7892517	6.277984691
7892518	3.8912017010000004
7892519	4.597477621
7892520	9.21126784
7892521	7.449126212
7892522	7.611859379
7892524	7.0996478629999995
7892525	6.455272882
7892526	7.218170727
7892527	10.3090852
7892528	2.4344473030000002
7892529	5.647840699
7892530	11.92874322
7892531	7.391196771000001
7892532	5.5015632729999995
7892533	7.659211467
7892534	4.920509588
7892535	6.502139492
7892537	3.379726186
7892538	6.728215071
7892539	4.611894619
7892540	6.508192359
7892541	7.66900936
7892542	8.88535897
7892543	5.204385425
7892544	4.51166829
7892545	6.270302018
7892547	4.249882639
7892548	6.929610779
7892549	7.8172486370000005
7892550	8.299402
7892551	10.34057105
7892552	4.943927011
7892553	7.245326082999999
7892554	3.2799156419999997
7892555	6.12466918
7892556	13.33493402
7892557	2.525301646
7892558	3.7785705810000003
7892559	5.269239697
7892560	5.6174461860000005
7892561	8.492317332999999
7892562	8.690913872000001
7892563	7.121927672000001
7892564	9.429200385
7892565	6.884563699
7892566	3.379726186
7892567	6.012939104
7892568	11.13335362
7892569	7.890158227000001
7892570	7.272453142000001
7892571	1.911839268
7892572	6.000347874
7892573	5.414042817
7892574	10.48678948
7892575	7.288665821
7892576	6.650238485
7892577	2.981636837
7892578	3.565540148
7892579	8.905474751
7892580	4.101455345
7892581	5.4632470810000004
7892582	4.062024452
7892583	6.051344883
7892584	6.5683963379999994
7892585	4.741816936
7892586	2.258060849
7892587	6.597389597
7892588	2.167375239
7892589	7.553397584
7892590	2.9929748369999998
7892591	2.48735982
7892592	6.466421196000001
7892593	3.2119819869999997
7892594	5.345521269
7892595	5.177752152
7892596	6.137021261
7892597	5.088637619
7892598	9.943465583
7892599	10.746856
7892600	2.48735982
7892602	4.102570044
7892603	3.735427248
7892604	2.859430609
7892605	8.280341222
7892606	11.86876038
7892608	9.081017228
7892609	2.032049347
7892610	6.923439106
7892611	1.935960101
7892612	3.358830008
7892613	9.761353462
7892614	4.384547545
7892615	5.933983157999999
7892616	2.857718823
7892617	12.13410943
7892618	6.946159075
7892619	5.6736098539999995
7892620	10.29630659
7892621	12.47519365
7892622	11.12288246
7892623	9.529506127000001
7892624	3.401504647
7892625	6.022583999
7892626	3.885066976
7892627	7.366903562
7892628	9.513488313
7892629	4.209660878999999
7892630	8.811199553
7892631	3.7206896919999997
7892632	4.6370031439999995
7892633	6.946409233
7892634	9.318140029
7892635	8.550605774
7892636	7.807049123
7892637	6.041137419
7892638	3.565540148
7892639	8.900117298
7892641	5.338489601
7892642	9.35478498
7892643	9.918304704
7892644	11.00630616
7892645	3.5360718319999997
7892646	3.173358476
7892647	4.103975974
7892648	10.11115294
7892649	4.598180187
7892650	12.01634229
7892651	3.99251969
7892652	12.22906985
7892653	3.5483569060000004
7892654	8.630480318
7892655	4.8127359389999995
7892656	4.946173749
7892657	3.469805276
7892658	3.779420683
7892659	3.899827315
7892660	3.469805276
7892661	9.951767294
7892662	8.082632614
7892663	11.06205439
7892664	6.926737752999999
7892665	4.9588002719999995
7892666	3.543411635
7892667	9.630200983
7892668	10.92566566
7892669	7.10553617
7892670	9.094115755
7892671	3.728543948
7892672	4.82684789
7892673	6.5976843270000005
7892674	8.156980836
7892675	6.1734357289999995
7892676	5.805721855
7892677	9.735877123
7892678	8.093236522
7892679	5.802100683
7892680	8.620257028
7892681	6.92463782
7892682	3.408501357
7892683	6.23360382
7892684	9.586750616
7892685	4.951291839
7892686	6.3416473710000005
7892687	5.63601974
7892688	8.482378523
7892689	3.547217345
7892690	3.893272933
7892691	2.817385892
7892692	7.88098243
7892693	6.846565347
7892694	6.279465688999999
7892695	3.2119819869999997
7892696	7.830322232
7892697	6.346641231
7892699	8.746074019
7892700	4.947177081
7892701	10.97155419
7892702	6.905643469
7892703	6.5202480629999995
7892704	11.96782379
7892705	6.33916311
7892706	6.642325647000001
7892707	9.715139444
7892708	5.7409707679999995
7892709	4.209660878999999
7892710	4.744007336
7892711	8.287322729
7892712	7.926973255
7892713	9.188459417999999
7892714	4.0925804889999995
7892715	2.99456065
7892716	5.691226397
7892717	4.611894619
7892718	3.935076286
7892719	9.324485865
7892720	8.11524483
7892721	9.336374778
7892722	4.152220504
7892723	2.6866549739999996
7892724	3.546207271
7892725	5.110670811
7892726	5.3174927610000005
7892727	6.902078767000001
7892728	4.5128761
7892729	5.110392812
7892730	4.510929492
7892731	5.342745648999999
7892732	6.976125153
7892733	5.090601642
7892734	7.181558787999999
7892735	4.6006352569999995
7892736	5.393346077
7892737	3.7489587560000004
7892738	6.903939853
7892739	4.514630015
7892740	6.22242345
7892741	5.591874262999999
7892742	9.204821121
7892743	2.687464321
7892744	6.000347874
7892745	9.196702636
7892746	2.522385963
7892747	8.588442499
7892748	9.67063231
7892749	6.024946596
7892750	4.477459561
7892751	7.08426227
7892752	3.5894608160000003
7892753	12.45439461
7892754	6.091802832999999
7892755	3.54925372
7892757	7.667246357000001
7892758	4.914405004
7892759	7.068667482
7892760	5.3920292629999995
7892761	5.326098336
7892762	11.11273732
7892763	7.5235648820000005
7892764	10.21939422
7892765	10.06637159
7892766	10.42453145
7892767	5.413427987
7892768	2.363957279
7892769	2.363957279
7892770	8.61576385
7892771	8.225029188999999
7892772	5.38761784
7892773	6.058428592
7892774	5.171176743
7892775	6.012025551
7892776	9.472661541
7892777	4.914105102
7892778	7.168276272999999
7892779	3.5360718319999997
7892780	6.010389833
7892781	6.3334278070000005
7892782	11.89837401
7892783	8.469982232000001
7892784	5.6736098539999995
7892785	5.034747696
7892786	9.14938183
7892787	5.573784516
7892788	9.906914066
7892789	5.393346077
7892790	4.9253823169999995
7892791	11.85814296
7892792	6.647009951
7892793	2.375140263
7892794	5.3401737460000005
7892795	6.126441716
7892796	12.94460418
7892797	6.616315697
7892798	3.2799156419999997
7892799	3.8278801689999997
7892800	3.593023964
7892801	2.812569598
7892802	9.10166631
7892803	12.39584287
7892804	3.735427248
7892805	4.354958732
7892806	5.838035639
7892807	5.631412582
7892808	8.241617899
7892809	3.2799156419999997
7892810	2.258060849
7892811	2.2384554359999997
7892812	6.462029
7892813	3.7785705810000003
7892814	11.99311896
7892816	10.08119809
7892817	12.63348414
7892818	2.9954860880000003
7892819	7.037882612000001
7892820	11.80336157
7892821	2.379041246
7892822	5.973797735
7892823	6.640720633
7892824	7.153490616
7892825	4.712810905
7892826	6.945126123
7892827	12.68703367
7892828	2.48735982
7892829	11.68509291
7892830	10.53313911
7892831	10.40808127
7892832	8.559008022999999
7892833	2.235171811
7892834	3.189204958
7892835	10.71760725
7892836	9.823534065
7892837	10.27906808
7892838	10.22693069
7892839	2.116005906
7892840	6.023213682000001
7892841	9.603706149
7892842	3.546207271
7892843	5.388047928
7892844	4.915814247
7892845	6.728215071
7892846	11.73391141
7892847	7.421437544
7892848	9.261885265
7892849	4.059684106000001
7892850	7.637878197
7892851	5.655957321
7892852	5.398517772000001
7892853	12.50331118
7892854	5.207995408
7892855	3.2073214439999997
7892856	6.053633862000001
7892857	11.40432081
7892858	3.094279341
7892859	6.312688549
7892860	6.538921977999999
7892861	10.58955482
7892862	8.99878155
7892863	8.149561657000001
7892864	5.274085583
7892865	10.64580259
7892866	2.116005906
7892867	2.99456065
7892868	12.28746027
7892869	6.267306831
7892870	7.279448341
7892871	8.040522588
7892872	5.4685311489999995
7892873	5.875358377
7892874	3.4060977180000003
7892875	6.167343235
7892876	2.99023336
7892877	3.215380001
7892878	6.524033533
7892879	6.3350783029999995
7892880	9.731247506
7892881	2.249366356
7892882	11.14409548
7892883	5.64822766
7892884	11.21518522
7892885	4.356661297
7892886	6.009634359
7892887	2.687464321
7892888	3.0301916369999997
7892889	12.20690626
7892890	9.104072087999999
7892891	12.07725889
7892892	5.265297122
7892893	9.363849067
7892894	10.77032608
7892895	3.7206896919999997
7892896	10.04143816
7892897	6.080194926
7892898	7.118268892000001
7892899	11.54228375
7892900	11.45425997
