ID_REF	VALUE
7892501	3.958808795
7892502	5.565823102
7892503	2.7653889030000003
7892504	8.546842633999999
7892505	3.5893375460000003
7892506	4.484337424
7892507	3.918303517
7892508	5.68648003
7892509	11.47739259
7892510	5.38514426
7892511	2.603078569
7892512	7.585725504
7892513	4.330470903999999
7892514	9.086322016
7892515	9.196702636
7892516	6.052533017999999
7892517	6.3696382520000006
7892518	2.0635706000000003
7892519	6.051083501
7892520	9.554177986000001
7892521	7.648163137999999
7892522	7.798836372999999
7892524	5.617543348
7892525	6.117848322
7892526	6.463162324
7892527	10.24593756
7892528	2.232494815
7892529	6.118483491
7892530	12.09305481
7892531	6.721722767999999
7892532	4.996498214
7892533	7.1521940829999995
7892534	5.504786735
7892535	6.915621185
7892537	3.2619731119999997
7892538	4.456759787
7892539	2.757259716
7892540	6.881303117000001
7892541	8.604978102
7892542	8.685554506
7892543	5.940688434
7892544	4.235723557
7892545	5.741514726
7892547	3.2619731119999997
7892548	5.503361419
7892549	6.470998711
7892550	8.463195114
7892551	10.11466968
7892552	5.5443199
7892553	6.330695894
7892554	4.6132410660000005
7892555	6.52655848
7892556	13.20085901
7892557	2.475159564
7892558	4.367998585
7892559	6.34764494
7892560	5.510012375
7892561	8.715485646
7892562	8.972286172
7892563	6.552058894
7892564	10.45199522
7892565	7.0652928710000005
7892566	4.231801068
7892567	5.383005275
7892568	11.04771872
7892569	8.104321482000001
7892570	8.215713206
7892571	2.960131918
7892572	4.851460145
7892573	6.155206278
7892574	10.53904658
7892575	6.978212428
7892576	5.955087075
7892577	2.159717222
7892578	3.4279084560000004
7892579	9.665994239
7892580	2.637074219
7892581	5.063495448
7892582	4.235068405
7892583	6.047170102000001
7892584	6.667054169
7892585	2.757259716
7892586	4.2270193869999995
7892587	6.907005536000001
7892588	2.497730817
7892589	5.856158864
7892590	1.943035627
7892591	2.474195482
7892592	6.0421459
7892593	5.803662988999999
7892594	4.706231875
7892595	4.063049997
7892596	4.993568409
7892597	4.81414668
7892598	9.729499822000001
7892599	10.6171957
7892600	3.4317940439999997
7892602	2.9570159819999997
7892603	3.47722936
7892604	3.642175393
7892605	8.333538946000001
7892606	11.69408429
7892608	8.945964214
7892609	2.4219879559999997
7892610	7.279195232999999
7892611	2.7802218510000003
7892612	2.09194541
7892613	9.690921111
7892614	3.4172541339999998
7892615	5.141673859
7892616	2.25795068
7892617	12.34616973
7892618	7.385396495
7892619	5.316774463
7892620	9.597821984
7892621	12.29200454
7892622	8.700706607999999
7892623	8.300655711000001
7892624	3.8065996589999997
7892625	6.608968218999999
7892626	3.595828203
7892627	6.901486318
7892628	9.640335747
7892629	5.367953547
7892630	9.789850875
7892631	3.1363006089999996
7892632	2.7802218510000003
7892633	6.405373954
7892634	7.70549227
7892635	9.139673695
7892636	8.373460751
7892637	6.8805170339999995
7892638	2.474195482
7892639	6.945330143
7892641	4.967588406
7892642	9.345002862000001
7892643	10.293544099999998
7892644	10.19483211
7892645	2.2423988969999997
7892646	3.117014312
7892647	5.395276845
7892648	9.667877082999999
7892649	6.001511941
7892650	12.02770611
7892651	2.609927175
7892652	12.20690626
7892653	2.372199418
7892654	8.412916907
7892655	4.603239766000001
7892656	5.463838316
7892657	3.132924462
7892658	2.552014276
7892659	2.926412615
7892660	1.850032799
7892661	10.0047224
7892662	8.94215185
7892663	10.71066308
7892664	4.881285217
7892665	4.997400467
7892666	2.119484233
7892667	10.09605717
7892668	10.4331187
7892669	6.610062237
7892670	9.092376539
7892671	4.376427393999999
7892672	2.941193321
7892673	6.743514465
7892674	8.221111779
7892675	5.844353521
7892676	5.556161997
7892677	10.31455853
7892678	7.572825859
7892679	5.143868736
7892680	9.29528843
7892681	7.456557073
7892682	2.922609178
7892683	5.459675872999999
7892684	9.640335747
7892685	3.807738642
7892686	7.085782438
7892687	6.120745252000001
7892688	7.553397584
7892689	5.056268426
7892690	3.95583712
7892691	2.698622302
7892692	7.554990169
7892693	7.779682146
7892694	6.241281191000001
7892695	4.969825627
7892696	6.275519919
7892697	6.69506462
7892699	8.030168521
7892700	4.370472529
7892701	10.8060876
7892702	7.733045719
7892703	6.92463782
7892704	11.93221515
7892705	5.786855763999999
7892706	6.835641175
7892707	10.0926924
7892708	5.656233374
7892709	4.202576859
7892710	2.757259716
7892711	8.325035237
7892712	7.658631205
7892713	9.224117045
7892714	2.343877194
7892715	4.370859456
7892716	5.583741282
7892717	6.591517432000001
7892718	2.497730817
7892719	8.632665979
7892720	8.296106099
7892721	9.565424672999999
7892722	2.1981115069999997
7892723	3.5893375460000003
7892724	5.616977321
7892725	4.78356997
7892726	4.5388551889999995
7892727	5.851388311
7892728	4.100710658
7892729	4.3638805419999995
7892730	2.925517615
7892731	5.439249358
7892732	3.1938952819999997
7892733	4.201274453
7892734	5.572410102
7892735	5.315466712
7892736	5.891005002000001
7892737	4.233911716000001
7892738	7.175887943999999
7892739	4.459323868
7892740	3.696848624
7892741	5.691913652999999
7892742	9.645905319
7892743	2.603078569
7892744	5.5443199
7892745	9.153859379
7892746	2.962346668
7892747	8.085157789
7892748	10.03353326
7892749	3.958808795
7892750	2.637074219
7892751	7.994938027999999
7892752	3.429385556
7892753	12.46489119
7892754	5.5092293429999994
7892755	2.922609178
7892757	7.256889556
7892758	5.740251478999999
7892759	7.131831993
7892760	4.496014275
7892761	5.063495448
7892762	10.94573003
7892763	6.345121767
7892764	10.15951058
7892765	8.833225064
7892766	9.980992627000001
7892767	4.098458143999999
7892768	2.603078569
7892769	2.358489317
7892770	8.90644052
7892771	9.194184027
7892772	4.699176485
7892773	6.9719510410000005
7892774	4.817940235
7892775	6.298841701000001
7892776	9.827540896
7892777	5.171060967
7892778	6.226068867
7892779	2.358489317
7892780	5.4379792170000005
7892781	6.777536533999999
7892782	11.939625
7892783	9.247521299
7892784	3.919207727
7892785	4.193515995
7892786	9.620556201
7892787	4.366946329
7892788	9.047009448999999
7892789	4.337061874
7892790	3.853583275
7892791	11.57423745
7892792	6.46126338
7892793	3.64629409
7892794	5.8940969039999995
7892795	7.0671196510000005
7892796	12.84002187
7892797	6.634783956000001
7892798	3.43103522
7892799	4.202058388
7892800	3.95117917
7892801	2.082320975
7892802	8.043915945
7892803	12.50883772
7892804	3.9030971510000003
7892805	4.459323868
7892806	3.4172541339999998
7892807	5.383483292999999
7892808	8.687983082
7892809	2.797780954
7892810	3.117014312
7892811	2.485841449
7892812	6.552303792999999
7892813	3.02503511
7892814	11.07482476
7892816	9.918304704
7892817	12.80905874
7892818	2.960131918
7892819	5.8781040639999995
7892820	11.5578435
7892821	3.02503511
7892822	4.600716084
7892823	3.4665639410000004
7892824	7.366194019
7892825	2.6344505000000003
7892826	6.458351461
7892827	12.56442211
7892828	2.074854304
7892829	11.838488400000001
7892830	11.28821166
7892831	10.34826851
7892832	8.31169232
7892833	2.3688670419999998
7892834	3.618194424
7892835	11.01856049
7892836	10.34178747
7892837	9.76679375
7892838	9.215819654
7892839	3.644100152
7892840	5.526750943
7892841	9.413369388
7892842	4.381669458
7892843	2.485841449
7892844	3.933218997
7892845	7.53257417
7892846	11.66829409
7892847	8.049422278
7892848	8.966296192
7892849	5.1636759539999995
7892850	5.941731466
7892851	5.140115392
7892852	6.2334649429999995
7892853	12.38613923
7892854	4.706883395
7892855	4.33394701
7892856	6.618100463999999
7892857	11.10869689
7892858	2.4219879559999997
7892859	6.095996542999999
7892860	6.191333581
7892861	11.50743559
7892862	9.83564223
7892863	8.868731998
7892864	5.614660896
7892865	10.17525019
7892866	2.3688670419999998
7892867	4.791288058
7892868	12.40695515
7892869	5.8569295089999995
7892870	7.350939092999999
7892871	8.053200114
7892872	4.488631528
7892873	4.941451688
7892874	3.595828203
7892875	6.004292029
7892876	6.047170102000001
7892877	4.140284389
7892878	5.575564998
7892879	6.9897935460000005
7892880	9.546807941
7892881	2.757259716
7892882	10.6667421
7892883	5.574105977
7892884	10.947669099999999
7892885	4.368817344
7892886	5.688487802999999
7892887	3.95117917
7892888	3.603045013
7892889	12.14710933
7892890	10.55323292
7892891	11.97861569
7892892	4.333007922
7892893	8.792339317
7892894	11.12288246
7892895	3.636033194
7892896	10.0069962
7892897	4.0017508269999995
7892898	6.529328623
7892899	11.38673934
7892900	11.60580504
7892901	11.17324131
7892902	12.76457269
7892903	6.9275410079999995
7892904	4.753351851000001
7892905	3.117014312
7892906	12.77812907
7892907	11.39158244
7892908	4.486741771
7892909	6.780437384
7892910	4.648212462
7892911	5.670814495
7892912	3.101885766
7892913	6.002050791
7892914	3.597818231
7892915	8.121520163
7892917	5.219307817
7892918	5.523307073
7892919	9.880277146000001
7892920	8.623693431
7892921	4.3638805419999995
7892922	4.456078798
7892923	2.003528355
7892924	10.57053901
7892925	10.10531592
7892926	8.752373475
7892927	3.1378434580000003
7892928	9.945487549
7892929	3.09613921
7892930	10.00367697
7892931	6.003007609
7892932	6.879127286
7892933	5.16668672
7892934	6.0458837039999995
7892935	9.638124199
7892936	4.9950415
7892937	8.003760407
7892938	7.8943940679999995
7892939	10.14109999
7892940	11.201800500000001
7892941	11.65985479
7892942	5.673796427999999
7892944	9.095238817
7892945	2.233542275
7892946	6.555204712
7892947	9.636262947999999
7892948	10.31175037
7892949	4.100359656
7892950	3.298701878
7892951	8.654065791
7892952	7.83922994
7892953	8.741835295
7892954	10.44914479
7892955	9.83368492
7892956	10.86842245
7892957	5.939914087999999
7892958	4.782911255
7892959	6.50049355
7892960	8.993323365
7892961	9.170125113
