ID_REF	VALUE
7892501	2.709938893
7892502	3.441663292
7892503	3.264399052
7892504	8.823971901
7892505	2.777276437
7892506	5.399993251000001
7892507	4.904261068
7892508	5.482255759
7892509	5.384026106
7892510	3.9408803239999997
7892511	3.725890091
7892512	6.74884771
7892513	3.9723284860000003
7892514	8.252887518
7892515	9.353276807
7892516	2.5059722669999998
7892517	6.696882241
7892518	2.309996803
7892519	4.189076603999999
7892520	8.585528684
7892521	7.303052703
7892522	6.709616109
7892524	6.522428962999999
7892525	7.3261036310000005
7892526	3.559356055
7892527	6.235405062000001
7892528	2.158760514
7892529	6.433030044
7892530	8.932706212000001
7892531	7.389591359
7892532	3.3164468719999998
7892533	7.628823918999999
7892534	4.63630175
7892535	6.604846137000001
7892537	3.1389717439999996
7892538	5.041772014
7892539	4.614429653
7892540	4.540778057
7892541	7.198616798
7892542	9.000413669
7892543	6.4031573239999995
7892544	5.021969864
7892545	5.657568725
7892547	3.827602824
7892548	7.240044322
7892549	6.910814642999999
7892550	5.568441387000001
7892551	10.15334418
7892552	4.329271396
7892553	3.3604602310000002
7892554	2.879996023
7892555	7.241453399
7892556	11.46690635
7892557	2.43062338
7892558	3.0792941089999997
7892559	6.6597185560000005
7892560	4.462337814
7892561	10.88623756
7892562	6.639225657999999
7892563	8.378107685
7892564	12.13836054
7892565	5.886730533
7892566	3.93618635
7892567	3.9596619310000003
7892568	9.209393686
7892569	8.223606033
7892570	2.9272582419999997
7892571	2.291063178
7892572	5.491446225
7892573	6.180661797999999
7892574	9.526993217000001
7892575	7.557330607000001
7892576	6.95420048
7892577	2.6102463119999997
7892578	4.70913316
7892579	6.649024297
7892580	2.656019489
7892581	2.460995514
7892582	2.457075498
7892583	6.1994703620000005
7892584	6.839079126000001
7892585	3.108693277
7892586	2.579144649
7892587	4.675123212
7892588	2.256232137
7892589	5.903968969
7892590	3.061144625
7892591	2.558199693
7892592	7.234568943999999
7892593	3.7589353830000003
7892594	3.2907459789999995
7892595	5.471872537
7892596	3.285877632
7892597	4.577952937
7892598	8.092676446
7892599	8.512104616
7892600	2.586475647
7892602	3.08900569
7892603	6.846465372000001
7892604	4.62276335
7892605	6.930283473999999
7892606	11.40154061
7892608	8.356520513
7892609	2.114368915
7892610	3.14056034
7892611	2.007685077
7892612	2.602412453
7892613	9.979852419
7892614	2.331336886
7892615	4.088177516
7892616	2.135472138
7892617	12.33013228
7892618	3.827046302
7892619	3.28752405
7892620	10.54055164
7892621	11.20394795
7892622	7.176457401
7892623	8.039867189
7892624	3.05937823
7892625	6.361262022999999
7892626	5.673379242
7892627	7.054368226
7892628	7.400564358
7892629	6.7901985410000005
7892630	9.200913276
7892631	2.386519126
7892632	3.416441555
7892633	7.872096482000001
7892634	7.717930605
7892635	8.321312827
7892636	8.105592688
7892637	6.879447171
7892638	2.158760514
7892639	8.320644422
7892641	4.043845298
7892642	9.011102035
7892643	7.115093832
7892644	6.812851998999999
7892645	2.250801983
7892646	2.13738519
7892647	6.382580039
7892648	9.191462637
7892649	5.826003917
7892650	8.768025221
7892651	2.677082881
7892652	7.33791873
7892653	2.72773139
7892654	9.181179642
7892655	2.7583698610000003
7892656	2.7085805689999995
7892657	2.932069445
7892658	3.029567665
7892659	3.24839939
7892660	2.114368915
7892661	10.804198699999999
7892662	8.966296192
7892663	11.12288246
7892664	6.535234618
7892665	6.485751056000001
7892666	2.60467272
7892667	9.291324684
7892668	10.04951146
7892669	6.670021778
7892670	7.368465724
7892671	4.762099341
7892672	7.753168631
7892673	5.108240728999999
7892674	6.3699246160000005
7892675	7.22137897
7892676	2.6849105189999998
7892677	9.59625864
7892678	7.472890463
7892679	3.36600738
7892680	7.331406818
7892681	7.989574245
7892682	2.231977574
7892683	5.498332932
7892684	8.62915647
7892685	5.672399976
7892686	7.290982763
7892687	6.203938742
7892688	7.893280596
7892689	4.462634977
7892690	3.7049165
7892691	2.3679045640000003
7892692	7.804622734
7892693	7.999841652000001
7892694	7.018030900000001
7892695	3.615168157
7892696	6.24274987
7892697	7.30054573
7892699	5.976843795
7892700	5.42452155
7892701	11.37667991
7892702	3.682149501
7892703	6.626711987999999
7892704	12.47519365
7892705	6.925483345
7892706	7.189616828999999
7892707	9.320176115
7892708	3.6352027430000002
7892709	2.457943844
7892710	3.080306677
7892711	7.242927619
7892712	8.545089691
7892713	9.256945172
7892714	3.025888727
7892715	3.060858305
7892716	7.0062787360000005
7892717	3.481389285
7892718	3.733494724
7892719	8.713624664
7892720	7.153817307000001
7892721	8.13884537
7892722	1.892133113
7892723	2.305795721
7892724	3.488458239
7892725	2.9475774880000003
7892726	4.817121211
7892727	3.458765164
7892728	2.775708484
7892729	3.199660788
7892730	3.333143888
7892731	4.989961124
7892732	2.636994479
7892733	3.609534142
7892734	3.756867262
7892735	3.75591606
7892736	5.598887385
7892737	3.199149972
7892738	8.222966339
7892739	3.7821384680000003
7892740	3.9070559730000003
7892741	5.913570725
7892742	6.99547208
7892743	2.254806373
7892744	7.6198774060000005
7892745	8.437619307
7892746	2.412119535
7892747	7.832382116000001
7892748	8.946493356
7892749	6.445289272
7892750	5.175742404
7892751	8.343030516
7892752	2.552278844
7892753	12.34616973
7892754	4.5629691480000005
7892755	3.086579425
7892757	4.088291614
7892758	7.493496016
7892759	5.760719917
7892760	4.073839285
7892761	6.7025993139999995
7892762	11.939625
7892763	6.664628532999999
7892764	9.320781046
7892765	9.1130459
7892766	11.2597164
7892767	3.312608946
7892768	2.71014074
7892769	2.169545948
7892770	9.695637408
7892771	9.214493568
7892772	3.919799636
7892773	7.562263504
7892774	6.803092843
7892775	4.226901778
7892776	7.8768382720000005
7892777	4.545660195
7892778	6.216918034
7892779	4.846742223
7892780	4.327685692
7892781	5.843183185
7892782	11.43430326
7892783	9.151404617999999
7892784	2.9705552230000003
7892785	3.293843779
7892786	6.388598551
7892787	6.521262005
7892788	8.957555795
7892789	6.689709572999999
7892790	2.728332533
7892791	9.335333562
7892792	4.713318737
7892793	2.811502716
7892794	4.276164649
7892795	6.256859327000001
7892796	11.76534047
7892797	7.085942116
7892798	3.878449643
7892799	2.5867152890000003
7892800	3.080306677
7892801	2.310193037
7892802	9.052724121
7892803	9.388860351
7892804	3.314583467
7892805	3.035193169
7892806	2.900221873
7892807	5.658666913999999
7892808	9.466792898
7892809	2.327061497
7892810	4.434290159
7892811	2.40734935
7892812	5.231154714
7892813	5.78414096
7892814	9.347731272
7892816	8.414794127999999
7892817	11.61959782
7892818	2.4624191019999997
7892819	6.5986220410000005
7892820	8.575511071000001
7892821	2.5044314830000003
7892822	3.339947022
7892823	7.002175867999999
7892824	7.61673352
7892825	3.0788891730000003
7892826	4.779707175
7892827	11.92874322
7892828	2.2905928280000003
