ID_REF	VALUE
7892501	6.072312581
7892502	6.377188603
7892503	4.966029749
7892504	9.909957982
7892505	2.516075115
7892506	6.838090682000001
7892507	5.527506275
7892508	5.750125125
7892509	4.7877887569999995
7892510	6.005070545
7892511	4.726070738
7892512	7.774771851000001
7892513	5.674674529
7892514	7.969321882999999
7892515	8.944409867000001
7892516	3.541852875
7892517	7.528296211000001
7892518	2.324650054
7892519	5.028023349
7892520	9.255879299
7892521	7.999677592
7892522	7.032820912999999
7892524	7.922311982
7892525	7.5438008739999995
7892526	3.449737685
7892527	4.460080357
7892528	2.8362761589999996
7892529	6.88632576
7892530	8.336496499999999
7892531	8.408818777999999
7892532	4.361737089
7892533	8.101804045
7892534	3.752016813
7892535	7.778638406000001
7892537	3.8728911239999997
7892538	7.16466232
7892539	5.912763207
7892540	5.635113812
7892541	6.471875953
7892542	7.947020021
7892543	6.705810855
7892544	6.438934382
7892545	6.24274987
7892547	4.7987772060000005
7892548	7.637878197
7892549	8.522817469
7892550	7.499037259
7892551	11.05178982
7892552	6.548802162
7892553	6.8557469310000005
7892554	3.4243951569999997
7892555	8.01058336
7892556	10.76852309
7892557	5.430310307
7892558	5.575658944
7892559	7.3210070720000004
7892560	4.860405125
7892561	10.33808765
7892562	7.5848912770000005
7892563	8.348236974
7892564	11.70589402
7892565	7.50901333
7892566	5.430310307
7892567	2.725340244
7892568	9.863364241000001
7892569	8.238882538
7892570	3.996251514
7892571	2.2432639709999997
7892572	2.677906698
7892573	8.262321562999999
7892574	9.640758227000001
7892575	7.853068963999999
7892576	6.108834149
7892577	2.180509116
7892578	2.8342174460000003
7892579	6.733555997000001
7892580	3.454801544
7892581	2.415518762
7892582	2.511644083
7892583	3.6763930410000003
7892584	7.189517236
7892585	3.449737685
7892586	2.041664148
7892587	7.670307886
7892588	2.421639843
7892589	5.100805182
7892590	4.6370031439999995
7892591	3.1108826460000003
7892592	7.357076687
7892593	5.151001867
7892594	2.3443016830000003
7892595	6.384857967
7892596	6.714872983999999
7892597	5.591236099
7892598	7.063117888
7892599	7.905408115
7892600	2.103211702
7892602	3.415446628
7892603	7.376952547999999
7892604	4.862076706
7892605	7.429300046
7892606	12.11678059
7892608	9.303519789
7892609	3.3750926760000004
7892610	7.083938422999999
7892611	2.989983091
7892612	4.955517759
7892613	10.21939422
7892614	3.975353767
