ID_REF	VALUE
7892501	3.420042865
7892502	5.040894149
7892503	3.01928764
7892504	7.845524086
7892505	3.394572334
7892506	7.218496322000001
7892507	4.060660254
7892508	6.576820949
7892509	10.14607568
7892510	4.17261711
7892511	4.18657683
7892512	7.287754321
7892513	4.964122001000001
7892514	9.139055096
7892515	8.717425946
7892516	2.899031023
7892517	5.735640092000001
7892518	3.601354696
7892519	5.412602656000001
7892520	8.660920434
7892521	7.672309339
7892522	7.408424592
7892524	5.92095805
7892525	7.083938422999999
7892526	7.730200806
7892527	9.21126784
7892528	2.008398284
7892529	5.793184922999999
7892530	11.88218363
7892531	6.6621519870000006
7892532	3.163378621
7892533	6.624025779
7892534	5.375283255
7892535	6.746932496
7892537	4.462634977
7892538	4.211788833
7892539	7.090021577000001
7892540	4.079194746000001
7892541	9.67063231
7892542	9.823534065
7892543	4.693535685
7892544	4.738360019
7892545	5.190308753
7892547	4.532931331
7892548	7.138633912
7892549	5.704592692
7892550	5.337617188
7892551	10.42047376
7892552	5.969505112999999
7892553	5.124345534
7892554	4.3945582519999995
7892555	7.853068963999999
7892556	11.69408429
7892557	4.594867611000001
7892558	3.594319455
7892559	6.319699742
7892560	4.700641419
7892561	10.35627419
7892562	7.262276169
7892563	7.336325826
7892564	11.77238886
7892565	5.350371211000001
7892566	4.3949348839999995
7892567	5.881714392
7892568	9.977896331
7892569	8.825499471
7892570	7.890897497
7892571	2.5213499880000003
7892572	6.77328326
7892573	6.70103626
7892574	10.23684166
7892575	8.44313144
7892576	5.826864522999999
7892577	2.8629444360000003
7892578	4.755322393
7892579	10.26984579
7892580	3.2396750489999997
7892581	2.4540348709999997
7892582	3.097565082
7892583	5.071930097
7892584	5.67013206
7892585	3.124662486
7892586	2.520906609
7892587	4.962828169
7892588	2.313893509
7892589	4.9674061510000005
7892590	2.525301646
7892591	3.44375749
7892592	6.051083501
7892593	3.733809425
7892594	5.130809744
7892595	5.0114688439999995
7892596	3.996555143
7892597	4.557536173
7892598	9.158965814
7892599	10.09605717
7892600	2.351535569
7892602	2.607235198
7892603	5.581124249
7892604	3.093222654
7892605	7.342496487000001
7892606	11.68220999
7892608	8.554310228
7892609	1.903907882
7892610	6.802303812999999
