ID_REF	VALUE
7892501	3.932742105
7892502	5.94621713
7892503	3.311391352
7892504	7.8073544120000005
7892505	4.753100715
7892506	6.228637977000001
7892507	4.013476177
7892508	6.824043156
7892509	9.551042863
7892510	3.71805209
7892511	3.893306308
7892512	6.3378580829999995
7892513	4.142698909
7892514	10.15694893
7892515	8.577692959
7892516	2.668606491
7892517	5.7721868039999995
7892518	3.1394082689999996
7892519	5.042823447
7892520	8.670388395
7892521	6.73045884
7892522	4.913257922
7892524	5.72235264
7892525	6.863240969
7892526	5.860306837
7892527	7.616131885
7892528	2.0480980030000002
7892529	4.725190071
7892530	9.069516493
7892531	6.718395822000001
7892532	3.0460570789999997
7892533	6.372850656000001
7892534	5.0576694280000005
7892535	6.353553592000001
7892537	3.605175352
7892538	4.202336451
7892539	6.279983279
7892540	4.879577049
7892541	8.968986809
7892542	9.44939874
7892543	5.511309195
7892544	4.913513008
7892545	5.277286949
7892547	4.475034378
7892548	6.344756981000001
7892549	6.128708377000001
7892550	5.255656087
7892551	10.22813902
7892552	5.938627765
7892553	4.127400635
7892554	3.616200553
7892555	6.766421199
7892556	11.48286572
7892557	2.720313786
7892558	3.00976929
7892559	6.60056068
7892560	4.881086723999999
7892561	10.76205815
7892562	6.58757214
7892563	7.916500127999999
7892564	12.12974491
7892565	5.278870352
7892566	4.457564842
7892567	5.863096102
7892568	10.20475808
7892569	8.992126622
7892570	7.078472351
7892571	2.8572950789999996
7892572	5.826436751
7892573	6.077939206
7892574	10.61222194
7892575	7.664089692999999
7892576	6.057641908
7892577	3.0087178580000002
7892578	4.242826198
7892579	9.007836406000001
7892580	2.897138385
7892581	2.5190998330000003
7892582	3.2477441330000003
7892583	5.167785503
7892584	5.440120649
7892585	2.6030424269999997
7892586	2.399112962
7892587	3.726514383
7892588	2.080893429
7892589	5.0832144139999995
7892590	2.759638028
7892591	2.975774292
7892592	5.942016668
7892593	3.894887628
7892594	4.955259782
7892595	4.7698360939999995
7892596	4.352986718
7892597	5.055953365
7892598	9.836663242
7892599	9.906914066
7892600	2.57516586
7892602	2.759638028
7892603	6.547076149
7892604	2.983803309
7892605	7.78491884
7892606	11.60580504
7892608	8.880373961
7892609	2.9053392660000004
7892610	5.977616857
7892611	2.36475259
7892612	5.544698713
7892613	9.692744682999999
7892614	2.661751336
7892615	5.001872565
7892616	3.0403396519999997
7892617	11.45425997
7892618	6.236990929
7892619	4.76919031
7892620	10.35363125
7892621	10.99498949
7892622	9.634516352999999
7892623	9.519266852000001
7892624	2.727931691
7892625	5.767103893
7892626	5.324806369
7892627	6.974499499999999
7892628	10.82611532
7892629	6.136110799
7892630	10.33554707
7892631	2.101108759
7892632	4.01386091
7892633	7.22419632
7892634	8.637697232999999
7892635	8.052186024
7892636	7.573541232999999
7892637	6.683017757000001
7892638	2.430194116
7892639	10.08460112
7892641	4.599251284
7892642	9.047682695
7892643	9.106836572999999
7892644	7.3901670170000004
7892645	2.550733525
7892646	2.544334024
7892647	6.5264328
7892648	10.01255578
7892649	4.266181007
7892650	11.75902439
7892651	2.271639903
7892652	9.271077228
7892653	2.336840414
7892654	7.442906311000001
7892655	3.039347162
7892656	4.202105153
7892657	3.16982844
7892658	2.854642029
7892659	3.130691503
7892660	1.7547814
7892661	10.1835776
7892662	9.306378508
7892663	11.09080074
7892664	6.136581861
7892665	5.583120919
7892666	2.667592369
7892667	9.323001714
7892668	10.90396798
7892669	6.719068854
7892670	7.203726333
7892671	5.346720621
7892672	7.5730746060000005
7892673	5.04141708
7892674	7.515083021000001
7892675	5.643090301
7892676	4.45703865
7892677	9.672456259
7892678	7.089140093999999
7892679	4.8504472860000005
7892680	8.819452412
7892681	6.952687295
7892682	3.9824811689999997
7892683	6.147897607999999
7892684	9.741622504
7892685	4.709643594
7892686	6.904774257000001
7892687	6.051083501
7892688	9.434608618
7892689	5.927962259
7892690	3.612473009
7892691	2.8579692060000004
7892692	7.224501322
7892693	7.529460378
7892694	6.889198072
7892695	3.399777391
7892696	6.441289959
7892697	6.657284164
7892699	5.386711431
7892700	3.962914215
7892701	11.35908479
7892702	3.8030822630000003
7892703	6.927752825
7892704	12.54799311
7892705	5.487996669
7892706	7.971821266
7892707	9.745381385
7892708	4.032549371
7892709	2.397101154
7892710	3.136572228
7892711	5.684521507
7892712	7.271353727999999
7892713	8.173466813
7892714	3.5445554980000002
7892715	3.488388019
7892716	6.779144427
7892717	5.730444096
7892718	4.354172778
7892719	8.932993174
7892720	8.479616764
7892721	8.964120928
7892722	2.256797759
7892723	3.1612142839999997
7892724	5.650962944
7892725	3.191841082
